frame,hip_R_3d,hip_R_xy,hip_R_yz,hip_R_xz,knee_R_3d,knee_R_xy,knee_R_yz,knee_R_xz,ankle_R_3d,ankle_R_xy,ankle_R_yz,ankle_R_xz,hip_L_3d,hip_L_xy,hip_L_yz,hip_L_xz,knee_L_3d,knee_L_xy,knee_L_yz,knee_L_xz,ankle_L_3d,ankle_L_xy,ankle_L_yz,ankle_L_xz,pelvic_yz,pelvic_xz,28_x,28_y,28_z,27_x,27_y,27_z,24_x,23_x,11_y,12_y,pelvis_z,knee_xy_r,knee_xy_l,ankle_xy_r,ankle_xy_l,knee_xy,ankle_xy,img_w,img_h,scale_cm_per_px
341,155.67181052909584,175.88525849478117,155.93002246506555,169.71560788556246,168.06517195382662,167.75588712092744,174.99055763563615,157.02606874376167,108.228016644163,120.46066640545236,128.68998293653794,52.05662311637164,165.6598730603135,173.45718018757822,167.12961149646844,157.02288363072535,141.86112715643802,148.26346188433004,150.64567624085612,131.1818796903338,102.22160362855178,145.23777747439365,106.12162977863075,2.5863385874045193,0.8448557850135242,2.940484034163687,0.4788442254066467,0.1619265526533126,0.2950048148632049,0.4485462307929992,0.1813045442104339,0.0951248779892921,0.4936856031417846,0.4830794036388397,0.7920480966567993,0.7843546271324158,-4.652515053745615e-05,167.75588712092744,148.26346188433004,120.46066640545236,145.23777747439365,158.00967450262874,132.849221939923,1920.0,1080.0,0.2
342,151.03061880901802,177.01718766915528,151.1412384045186,171.32861527897,171.20100197941548,169.6568690323655,177.2490079112394,165.95811474258014,115.01534750213304,132.6447796883388,129.3576531723822,60.1307611146503,166.58370384693706,170.72816853650193,169.90635528739367,153.83528655429618,144.2227105862276,148.92616648085195,154.10138897010435,130.5463444524183,97.19528336650055,136.3493272745557,103.53333016459966,16.432207934892336,1.1754905662191744,2.3049349614438874,0.4868414998054504,0.1746506094932556,0.3584697544574737,0.4784710109233856,0.1795017719268798,0.1114522218704223,0.5057905912399292,0.4975184202194214,0.7951917052268982,0.7863097786903381,-5.8449804782846615e-05,169.6568690323655,148.92616648085195,132.6447796883388,136.3493272745557,159.29151775660873,134.49705348144724,1920.0,1080.0,0.2
343,156.1173964685389,174.8846758444462,156.58010476578957,159.18536743387511,167.77967750114746,166.79123314137195,176.10089008046134,156.5642076265017,128.77404061564377,132.90695621976593,155.58742444955448,75.61037947784519,165.82972191943367,168.1582738087065,171.60502967881195,144.6988354256965,147.17276842173013,151.69148909998094,158.25412495605875,122.24693328659465,102.4604588070168,133.23937208396356,111.13655014570143,29.164442797780286,1.3147377582438842,0.27828301651926657,0.4875198602676391,0.1723897904157638,0.297676533460617,0.5110405087471008,0.1670341491699218,0.0861180946230888,0.5123983025550842,0.5114341974258423,0.7974558472633362,0.7881594896316528,-9.633600711825285e-05,166.79123314137195,151.69148909998094,132.90695621976593,133.23937208396356,159.24136112067646,133.07316415186475,1920.0,1080.0,0.2
344,147.03815416257697,175.0133595856234,147.35312053654653,152.8709255279493,170.43003377094462,169.8693435086315,175.03657558003226,166.26078142638062,119.10676796248174,131.11230534033675,138.117732309416,70.13118149622846,165.63735319372714,166.0693779773365,174.54364476935947,144.41855172263064,151.96427534958994,156.05058013290787,161.9741390822918,129.03032422508494,91.9928342953932,124.84839047728236,97.2478877679637,36.06034277910301,1.2777056134888172,-2.6581914250700023,0.4915466606616974,0.1697749197483062,0.3693251311779022,0.5506834387779236,0.1496542543172836,0.0994221121072769,0.517611563205719,0.5268223285675049,0.7971387505531311,0.7891125082969666,-0.00011114776134490273,169.8693435086315,156.05058013290787,131.11230534033675,124.84839047728236,162.95996182076968,127.98034790880956,1920.0,1080.0,0.2
345,147.5896058247758,179.50503320681977,147.551096089267,154.7740614171559,170.24133592895942,174.6013087171331,171.5516362407432,169.72581228755516,107.0306583255594,122.06268392426252,124.8799027440534,54.15695094250936,166.13656316209233,164.86548020921992,177.7377383344156,151.90941273872664,163.3672922099624,163.0028639646091,173.60562264092545,147.679616317795,91.03947813043791,118.71070148371284,91.5297514725224,50.4483252325851,1.1834551626562777,-2.8492672179352865,0.4878854751586914,0.162248745560646,0.3479819297790527,0.5910662412643433,0.1365403681993484,0.1127722114324569,0.5294382572174072,0.5390433073043823,0.7974448204040527,0.788632333278656,-0.00011575594544410012,174.6013087171331,163.0028639646091,122.06268392426252,118.71070148371284,168.80208634087109,120.38669270398768,1920.0,1080.0,0.2
346,149.34526813577995,176.66318396929233,149.2755251754003,159.680485443901,174.07690514599634,176.73554238731725,174.94063424011566,173.20005881886152,104.05176607783716,120.198868463294,121.3231758633579,50.8532129673887,164.27251302543158,167.13793279670546,168.1670816632976,163.5767775003851,171.08853836598772,173.57438584261254,172.37747816072985,175.1050385701744,84.61752071341405,111.53592831791855,75.58748619370265,59.40324269872325,1.0844899515325754,-2.3125211210036465,0.4882585406303406,0.162118449807167,0.3427630960941314,0.6279920935630798,0.1308487653732299,0.13086599111557,0.5454843640327454,0.5531023144721985,0.7975514531135559,0.7883564829826355,-0.00011611357331274552,176.73554238731725,173.57438584261254,120.198868463294,111.53592831791855,175.1549641149649,115.86739839060627,1920.0,1080.0,0.2
347,149.4490961242754,175.16357281758147,149.39596498814998,165.87723676364325,175.11378513414797,177.60574560884382,175.69919618399578,175.0179015092438,102.37115865870715,119.15567424405664,119.49945498440832,52.371748072708726,160.08865286643217,167.7581078673269,162.0365895503273,168.55598901586208,167.15344495847702,179.38267679366632,166.97870844886594,172.41478310859424,78.40567484976668,106.04720741981504,62.91880102457823,64.14845870293819,1.1953785218476098,-3.3742217645327295,0.4894796311855316,0.1619272828102111,0.3698894381523132,0.6582682132720947,0.1330524235963821,0.1792998313903808,0.5562151670455933,0.567311704158783,0.7970759272575378,0.7874825596809387,-0.00011910125613215361,177.60574560884382,179.38267679366632,119.15567424405664,106.04720741981504,178.49421120125507,112.60144083193583,1920.0,1080.0,0.2
348,149.61346652783013,173.60975896011647,149.6841927140755,168.57100802867728,173.71908890608904,176.10725210835807,174.93473953521115,172.2235359329545,102.92369265728078,118.23090302658052,122.36069525477917,48.161762578957116,161.50304370723157,169.1168829021262,163.18085466445817,169.83629654562512,169.46949252331004,177.96723652858896,169.74049899450733,170.77249995932945,73.8487507259685,98.85658906140401,53.1771337788628,66.64930528888166,1.8351196389145923,-4.577320726892612,0.4913006126880646,0.163089320063591,0.3588184118270874,0.6779537200927734,0.1303859502077102,0.181956797838211,0.5701305866241455,0.5852075219154358,0.7963467836380005,0.7856085300445557,-0.00010690838098525307,176.10725210835807,177.96723652858896,118.23090302658052,98.85658906140401,177.0372443184735,108.54374604399226,1920.0,1080.0,0.2
349,146.36272311040196,174.37714889241875,146.31341498165298,165.9256304160534,170.65718343666805,172.10003972921936,173.85483208349805,167.45965097115905,106.53030453044919,121.98086112885497,125.7915520314816,46.62208398968286,162.24951335165622,169.67852127079743,163.8599909079985,170.03484967087496,169.8569734541806,179.19307043170596,169.88497354985014,172.87701075137588,73.16225161724485,97.93930883989931,54.51478981567005,63.56052276901542,2.3736075634670533,-5.847702248919732,0.4961632788181305,0.1692701429128646,0.3816088438034057,0.6850011944770813,0.1277522444725036,0.177957683801651,0.5821769833564758,0.6015586853027344,0.79384446144104,0.7853427529335022,-0.00012852624058725531,172.10003972921936,179.19307043170596,121.98086112885497,97.93930883989931,175.64655508046266,109.96008498437715,1920.0,1080.0,0.2
350,147.0380115816527,172.11650275209234,147.22859208590805,172.38774162021755,169.2984334277548,169.49714845215127,174.62481528674238,164.34746265642886,108.90816216395203,126.7968328951874,125.423477813302,34.230042307555955,161.1380639596323,171.11034571028478,162.09017662325854,172.95795059789398,169.21853252471695,179.13107406854473,169.11202891248936,175.71376145092577,75.19369259474594,102.4200896653301,59.999502202656544,59.542354443894745,2.8986382443924095,-5.150162204530738,0.5030542612075806,0.1798442155122757,0.3675381541252136,0.6909168362617493,0.1232806593179702,0.1917134821414947,0.602159321308136,0.6194260120391846,0.7934189438819885,0.7853081226348877,-0.00013581290841099825,169.49714845215127,179.13107406854473,126.7968328951874,102.4200896653301,174.314111260348,114.60846128025875,1920.0,1080.0,0.2
351,150.39422896298524,173.66617885641912,150.5208063866865,171.52787229727525,163.25568025444846,163.62339104240678,172.45444755085708,153.55486846497175,119.41088525249799,135.9453459362071,133.40503046870603,11.622019535831342,158.07480863209668,172.2330404080554,158.49315336170196,175.94592936232704,167.22136670123032,176.6722162480574,167.19875095707192,179.35516132180325,87.65696260627013,119.48498646739428,80.4042352644897,59.31215578448587,2.447477351742194,-4.960871609739212,0.5167257785797119,0.1922547072172165,0.3207486867904663,0.6938081383705139,0.1191596165299415,0.2401178181171417,0.6194403171539307,0.6360727548599243,0.7933736443519592,0.7851966023445129,-0.0001352205872535983,163.62339104240678,176.6722162480574,135.9453459362071,119.48498646739428,170.1478036452321,127.71516620180068,1920.0,1080.0,0.2
352,152.75467488707775,175.28954926893212,152.87197338148897,175.66174870483587,159.1366336432881,155.60881574553446,178.21971072387785,148.92482602240983,123.63175073983844,142.74002352144868,132.05327811979913,16.114431115097737,162.16498645631674,174.3006630454605,162.43450014897545,177.0603057323093,166.95380100565714,175.6040883058501,167.13448653934074,178.13225967289685,88.29458525649704,123.58450869836402,84.78635305680739,50.76619749755437,2.3576588680914736,-5.403292267319915,0.5351808071136475,0.2088472694158554,0.3156567215919494,0.6962386965751648,0.1180121749639511,0.2353794127702713,0.6366525292396545,0.65483158826828,0.7973145842552185,0.7882728576660156,-0.00012483820319175026,155.60881574553446,175.6040883058501,142.74002352144868,123.58450869836402,165.60645202569228,133.16226610990634,1920.0,1080.0,0.2
353,154.73371392090132,174.48224506664354,155.2338612940802,159.42969181610934,145.3897935747897,139.88811238626613,179.2390103629696,127.78219764085632,125.95352153129315,143.47901772684293,133.17256758108994,54.22282130828523,161.8689033896826,175.6735497537617,162.04230245756068,177.36585728375275,168.3008336980557,176.8922797982172,168.41611072948353,178.4375913133514,89.69330452795414,124.07004872196389,87.50686130859562,50.781611473250585,2.6967712251739155,-6.592883059761823,0.5572529435157776,0.2169079333543777,0.2932664752006531,0.6951761841773987,0.1172701120376586,0.2379171252250671,0.6441071033477783,0.6662759780883789,0.8016150593757629,0.7936035394668579,-0.00011189281940460205,139.88811238626613,176.8922797982172,143.47901772684293,124.07004872196389,158.39019609224167,133.7745332244034,1920.0,1080.0,0.2
354,151.05438071137968,171.51346276420801,151.93731495987308,158.66451387778645,145.15221930449195,135.8430543886036,175.85059523831373,132.4280686745453,117.73961186145603,144.41075226272255,120.75145641889536,50.01765467932142,161.09605034468353,175.77167285730948,161.28264521452618,176.66501944580278,171.12373878977593,176.06526187817317,171.49489330021288,176.71653836450457,85.21327230106469,123.75728988110107,83.22005815456512,45.79513118383372,2.8989648091904465,-5.13054452910883,0.584904670715332,0.2240109294652938,0.334568053483963,0.6938647627830505,0.1181418076157569,0.2684686779975891,0.6586121320724487,0.6756687760353088,0.8017800450325012,0.798515796661377,-9.58554446697027e-05,135.8430543886036,176.06526187817317,144.41075226272255,123.75728988110107,155.95415813338838,134.08402107191182,1920.0,1080.0,0.2
355,151.3710785401394,169.71214236680675,152.55972503212507,161.88495782453057,145.08483326315286,133.9970931025199,167.8557222662259,136.43108774997853,112.58038251226363,140.15449144999462,116.76561014739846,19.813124298363554,162.77302024043166,173.21539313975254,163.47834111844764,172.5161636255153,167.83233638069754,172.2361782265042,169.20125993933462,171.67394041163394,86.24281758560569,119.90934641200033,86.76018585234218,42.2084139778647,3.0485688170573986,-4.163156840584129,0.6125054955482483,0.2240651249885559,0.3642956912517547,0.6934463977813721,0.1176251992583274,0.245909184217453,0.6705101132392883,0.684367835521698,0.8053222894668579,0.8026959896087646,-8.042156696315417e-05,133.9970931025199,172.2361782265042,140.15449144999462,119.90934641200033,153.11663566451205,130.03191893099748,1920.0,1080.0,0.2
356,149.5430526110592,167.9206633355706,151.14351563507202,154.7252904153907,150.86698286226138,142.6657309261107,167.71870417623052,143.21108325427204,108.76742948901484,141.57535726641348,114.13587097030647,11.191585244786877,165.59789797677402,174.30135518958915,166.295546070002,172.53229252562758,173.25763190280992,171.53601722559094,177.41047284184785,170.8284028902349,79.26816591307697,115.69960308637752,79.19831581929333,39.15328688797432,3.3823340460258384,-5.890414337244228,0.6493873000144958,0.216445043683052,0.3731465339660644,0.6937589049339294,0.116146944463253,0.2640030086040497,0.6808681488037109,0.700640082359314,0.8082898259162903,0.8098533749580383,-5.2325427532202984e-05,142.6657309261107,171.53601722559094,141.57535726641348,115.69960308637752,157.1008740758508,128.6374801763955,1920.0,1080.0,0.2
357,146.20805230366375,167.57528467326355,147.56966109756158,156.74363784688964,155.2412731758564,147.04087876390878,169.3906508858731,149.68565872473565,96.91002209087034,128.21802036990036,105.85003941463708,35.82983372674634,166.35173771895222,173.14378000048166,167.45160588805365,170.96078534823795,168.66517472320572,168.8514638496859,172.57350143808728,166.56439614622465,82.8264858830428,111.51910738418579,86.40097772954574,39.29265677859153,2.4925300180200387,-4.737912772045964,0.6733205914497375,0.2130724638700485,0.4179048538208008,0.6921794414520264,0.1162492409348487,0.2465380132198333,0.6955853700637817,0.7125257253646851,0.8085782527923584,0.8146355152130127,-2.4698674678524934e-06,147.04087876390878,168.8514638496859,128.21802036990036,111.51910738418579,157.94617130679734,119.86856387704307,1920.0,1080.0,0.2
358,145.96119927546005,173.67649695724344,146.2451950757301,173.26753804033635,166.00032319622,161.11908596626455,176.16353481954818,160.95645131885578,93.00228235980713,129.0546657339903,99.44070822492336,37.10769966867222,164.89212587152133,173.29403988914595,165.87815409730612,170.4865482411362,167.12464081341722,166.57929577200719,172.4498966300784,163.50467892110652,77.13395764266048,115.11225628539957,80.32400806919328,21.888184512442642,2.207272047102838,-3.4244349243227368,0.6968752145767212,0.1857963949441909,0.4239100515842438,0.6933928728103638,0.1217167451977729,0.2401002347469329,0.7141250967979431,0.7263850569725037,0.8122923970222473,0.8133376240730286,9.685754779470424e-08,161.11908596626455,166.57929577200719,129.0546657339903,115.11225628539957,163.84919086913587,122.08346100969493,1920.0,1080.0,0.2
359,149.56300643005437,167.9661756838297,150.9663460051445,166.44885032467667,162.29921234997414,157.9167674419861,177.16131916365094,151.9771227122223,86.29109042485616,125.78273892070065,90.32664109123021,27.9149190762022,171.60237127570448,175.98868545299044,172.38310185219703,172.68580201739096,169.47416495837976,172.15933194221697,172.02636236738832,166.10024202002583,84.20098831633292,127.46994943182325,87.00888664307847,10.419630782936245,2.084564107992494,-2.9414004682997117,0.7347408533096313,0.1689580380916595,0.3778093755245209,0.7037590742111206,0.1241792738437652,0.1542378216981887,0.7287077307701111,0.7393492460250854,0.8135808706283569,0.8131099343299866,1.1671334505095055e-05,157.9167674419861,172.15933194221697,125.78273892070065,127.46994943182325,165.03804969210154,126.62634417626195,1920.0,1080.0,0.2
360,151.3723474807484,169.83596558521805,152.40979252312619,173.37557169799877,169.95985789302745,168.3598409952347,176.91487746387378,163.68821540481616,83.67869485410404,122.80496220872521,82.12500123565384,41.682684348691055,172.02861851783712,176.99677698010277,172.55195909058838,172.95116913483264,173.62025427990898,173.25452959623365,177.2519459479892,169.42793466303112,82.3948286751566,124.16421845001615,85.7797407783642,13.942172321183962,1.8067796058750025,-0.014793602750293173,0.782128632068634,0.1565002650022506,0.3705564737319946,0.700726330280304,0.1242714896798133,0.1619236171245575,0.7489489316940308,0.7490023374557495,0.8127264976501465,0.8116090893745422,4.0341168642051006e-05,168.3598409952347,173.25452959623365,122.80496220872521,124.16421845001615,170.80718529573417,123.48459032937069,1920.0,1080.0,0.2
361,148.8552342120791,167.97440698164993,150.1720138099993,171.6617282551792,173.6178513898648,172.43113944106446,177.98710059756348,170.45856660539852,79.74911557588659,113.75955869007846,72.31586622272394,49.92865730909695,171.17662610721712,178.5577181143751,171.31250867883384,173.7865091903098,174.83972876245153,173.68691767226593,179.83077473257927,171.55076200485274,80.59253548987814,118.95032564038158,85.04375393594133,16.730710964155463,1.3474734208568695,-0.8280635685905884,0.8164063692092896,0.150268942117691,0.3496280312538147,0.697516143321991,0.1243343353271484,0.1766821891069412,0.7588109970092773,0.7616325616836548,0.812230110168457,0.8107791543006897,2.6673078537001182e-05,172.43113944106446,173.68691767226593,113.75955869007846,118.95032564038158,173.0590285566652,116.35494216523003,1920.0,1080.0,0.2
362,145.0044554437518,166.26183009864025,146.34161656967453,166.7873134894583,176.7283599173151,178.63943714800945,176.73454562281256,179.79579381709434,73.46173904875334,111.77266709411654,59.008798583089025,55.10942205209269,172.4243059392369,179.8943459274205,172.3924871903839,175.96462037944312,173.74818798735524,172.7386856431327,179.0251978448188,169.39936607905165,78.41326488650154,116.43896440918246,83.52098442847411,7.795923472340878,2.264685243680123,-3.1163241598401177,0.8498930335044861,0.1568269729614257,0.3875658810138702,0.6981971859931946,0.1251214444637298,0.1617497354745865,0.7669276595115662,0.7773186564445496,0.8083218932151794,0.8047559857368469,4.7050416469504586e-06,178.63943714800945,172.7386856431327,111.77266709411654,116.43896440918246,175.68906139557106,114.1058157516495,1920.0,1080.0,0.2
363,145.78868081247327,165.5253591418764,147.3906307033891,164.1273234500314,176.85932795958158,178.71187691105882,177.18188192971974,176.7944885313086,67.79576283937085,104.46387262052392,50.75857620961582,55.14253170657301,171.91855248991234,178.77497743979768,171.84935608995661,177.30786115992643,173.4235768496997,171.98611683506203,179.58863208048504,169.80111060508366,76.67553785809487,117.14929552209604,81.95655563923314,4.109655010952681,2.5019938505802024,-3.0771801149604356,0.8746755719184875,0.1567485630512237,0.3828863799571991,0.6992737650871277,0.1287280917167663,0.1709146350622177,0.7803532481193542,0.7906221747398376,0.8057489991188049,0.8023271560668945,-1.695007085800171e-06,178.71187691105882,171.98611683506203,104.46387262052392,117.14929552209604,175.34899687306043,110.80658407130997,1920.0,1080.0,0.2
364,149.55500694115753,166.09017904725894,151.30697396745097,165.0463730623976,173.84840858425383,179.82213718432365,173.81257564614648,175.8120234439707,72.46461469711534,105.44304698766985,57.14928208054858,57.74649391087231,172.52804987879966,178.1888946501601,172.4918038428593,178.29754609707027,171.8954212089558,170.06122391078935,178.70023180327271,168.30500983226872,78.07809804035097,118.82746725705499,84.18854418862125,0.28979139315822966,2.3211306540437535,-2.247250856472122,0.886394739151001,0.1555478274822235,0.3499647974967956,0.7019590735435486,0.1348596662282943,0.1733402460813522,0.7978928685188293,0.8051245212554932,0.8039120435714722,0.8020405173301697,-2.492219209698776e-06,179.82213718432365,170.06122391078935,105.44304698766985,118.82746725705499,174.9416805475565,112.13525712236242,1920.0,1080.0,0.2
365,149.59876616900272,166.33175815356842,151.1998736587836,167.65360299885728,172.38481803142838,176.40637290079053,172.52231799005875,179.69573820401894,76.20027134780408,106.38636561798236,62.02784560576406,58.595217288287856,172.8920224690508,176.216108052442,173.30891165666088,178.3260874750585,168.9317911891256,167.0089008548495,179.91234286505198,163.2355646699841,84.96934203335678,122.700789510881,92.70627454897271,9.019667836545134,1.8155671331700742,-4.459484216664285,0.8919133543968201,0.1457581967115402,0.3502598106861114,0.7080335021018982,0.1450554430484771,0.1503126621246338,0.8121119737625122,0.8261917233467102,0.8012388348579407,0.7993066310882568,-1.664459705354865e-05,176.40637290079053,167.0089008548495,106.38636561798236,122.700789510881,171.70763687782,114.54357756443167,1920.0,1080.0,0.2
366,149.26485811599173,166.75068756251687,150.72662734753902,168.9672402462618,171.55588685755455,172.8090995181434,173.17994176458458,173.93683880056346,81.99377027952364,114.65602619022697,73.41080570616919,54.4403931038424,171.50761682109112,176.91610702831323,171.63074378808395,179.63470650745745,164.36898547475613,161.02659435170048,176.69386413609206,159.62247849578148,89.94478458562449,125.3606649802768,98.6312543813687,11.276724556259994,1.7832997848087129,-4.896325665477978,0.8951787352561951,0.1380914896726608,0.3529432117938995,0.7178420424461365,0.1564223170280456,0.1568705141544342,0.8279680013656616,0.8431755900382996,0.800962507724762,0.7941923141479492,-2.5726854801198795e-05,172.8090995181434,161.02659435170048,114.65602619022697,125.3606649802768,166.91784693492195,120.00834558525187,1920.0,1080.0,0.2
367,148.03628975966313,168.7393498352421,148.90396181865856,173.2863817413355,165.53021214513805,172.70046557635166,166.21694015101392,175.9379071866286,96.07387336137415,123.61231168270501,93.85600493594026,59.487379228956755,163.90869885576475,179.13781686963185,163.82719354646795,153.9141872938019,145.76192263422217,147.55719771629725,158.63923322047978,166.59477660837453,98.52058040343825,123.42599856734074,110.5486823363818,36.37326367121028,1.6978787131256832,-5.750383761522009,0.8990820050239563,0.1388729363679886,0.3532130420207977,0.7330335378646851,0.1681771725416183,0.0044909003190696,0.8427719473838806,0.8624988794326782,0.8016553521156311,0.7919113636016846,-7.28629529476027e-05,172.70046557635166,147.55719771629725,123.61231168270501,123.42599856734074,160.12883164632444,123.51915512502288,1920.0,1080.0,0.2
368,148.0154877405359,171.8772527551548,148.44525643133434,179.1860069268734,152.7595315173362,173.82951027980891,152.92129570233152,175.32024363005542,114.24748421229863,124.78106139615531,124.76984088438753,77.41666980521663,166.01309690938652,179.21647954396389,165.9661600030683,154.94032637385448,140.4035121115175,140.07406258390372,166.16843180400195,151.72187154663348,107.2753901032814,121.81526209227809,126.12757230873686,51.916462508740494,1.7114439481671102,-8.562570911261432,0.8975533843040466,0.1377766132354736,0.2832485735416412,0.7539160847663879,0.1781830787658691,-0.0267186034470796,0.8548526763916016,0.8845366835594177,0.8052014112472534,0.7874398827552795,-8.362904191019926e-05,173.82951027980891,140.07406258390372,124.78106139615531,121.81526209227809,156.9517864318563,123.2981617442167,1920.0,1080.0,0.2
369,153.60032346788412,172.23765848597927,154.36962802836908,173.33648537825917,137.24866446466513,173.19633217277828,137.45864504758453,24.63124931339949,126.98793460592924,124.59650923161261,151.37453145178483,128.88082227949135,167.3692944145688,176.53022938563043,167.74858083185939,175.76900556279588,131.14941493674885,133.67535755757103,159.0105715738183,98.26917235817305,119.93281694363746,118.65893843576184,166.9240775312014,80.30718739618658,1.0575471137742,-12.643574672634951,0.8963001370429993,0.1375083476305008,0.1483184993267059,0.7782555818557739,0.1854355782270431,-0.1045754924416542,0.8617924451828003,0.9057406783103944,0.812019944190979,0.7844857573509216,-0.00011220201849935357,173.19633217277828,133.67535755757103,124.59650923161261,118.65893843576184,153.43584486517466,121.62772383368723,1920.0,1080.0,0.2
370,154.69065478665811,172.11478332046656,155.63557939433147,129.95291750190097,142.42196144686125,170.60462250483525,143.32238882537823,13.608576313622429,122.24572341352555,120.53355176511212,165.5033834246591,102.64394092154076,167.05577231494135,171.3483090123002,170.1544561522651,135.03015845889615,128.10349718132346,129.37340774070978,165.10411758421776,58.33141116076534,123.5857147098063,123.29854747626997,171.64095972934126,73.28428172768203,0.5670686132742587,-13.103453399814844,0.8967368006706238,0.1376001983880996,0.1436166018247604,0.8123394250869751,0.1919309943914413,-0.094546303153038,0.87226802110672,0.917805016040802,0.81839919090271,0.7854229211807251,-9.876489639280145e-05,170.60462250483525,129.37340774070978,120.53355176511212,123.29854747626997,149.9890151227725,121.91604962069104,1920.0,1080.0,0.2
371,155.56981341186653,172.21786547714842,156.58701984937312,141.39801332116173,158.25374323665187,169.94719251975985,160.3517928775511,136.01297324251777,118.36146080323935,119.80221540543046,158.7859770837085,50.63452493027299,165.85544025028221,167.73314773362287,172.22072920740058,133.86427953920975,134.7143845775145,133.69213900929597,167.94344591429692,88.88402541421566,105.85868227512886,130.17703954531456,116.64565598089652,52.77041235023767,0.30655924786033834,-13.387901968835465,0.8978687524795532,0.1371020525693893,0.2065379917621612,0.8511143922805786,0.1847704946994781,-0.0089520113542675,0.8828621506690979,0.9300549626350404,0.8237346410751343,0.7922605872154236,-0.00010479241609575446,169.94719251975985,133.69213900929597,119.80221540543046,130.17703954531456,151.8196657645279,124.98962747537252,1920.0,1080.0,0.2
372,148.91706617968546,173.34767584722945,149.46153384546747,144.1259551652202,155.3496230557719,171.96511347745988,156.40858740467894,155.41108900028144,131.85113022965365,133.33665878678775,166.45871859290438,69.00080864047341,162.084703849342,163.66488395526378,169.27321083678646,148.73350720321338,142.78698332560478,137.12552092138662,179.55815369376725,118.57877159786288,115.86328857725637,131.98181701121322,130.94147789229982,5.161515219910457,0.5073060649455804,-11.558229456718918,0.9008966684341432,0.144955039024353,0.2677750587463379,0.8824662566184998,0.1822312921285629,0.1030677929520607,0.8974959850311279,0.9398981928825378,0.8219625353813171,0.8048862218856812,-9.587407112120194e-05,171.96511347745988,137.12552092138662,133.33665878678775,131.98181701121322,154.54531719942327,132.6592378990005,1920.0,1080.0,0.2
373,150.87759852538733,174.60944352396925,151.2657399484087,156.65928362514725,163.8364722880313,171.98932470174984,165.48109250085534,162.80638107486655,128.2126673028369,142.56481385978236,140.63093295913959,49.39604107400998,163.6706873807398,162.10893204685541,178.50409981193133,142.88317139964644,142.32269174065908,137.68351276245204,170.92123663716757,115.08635206737618,107.28066879832912,127.76184726510546,122.00459488232904,3.4298247183255275,0.41502163415703097,-11.479334423740466,0.906446635723114,0.157990351319313,0.2956327795982361,0.9095624089241028,0.1802100390195846,0.0830820649862289,0.9099738001823424,0.9521172046661376,0.8237419724464417,0.8090189695358276,-8.795410394669967e-05,171.98932470174984,137.68351276245204,142.56481385978236,127.76184726510546,154.83641873210092,135.16333056244392,1920.0,1080.0,0.2
374,153.7733748743561,175.31966654276846,154.12633834173818,159.35148172278764,167.22598138560184,171.69721992232988,169.58308054610362,163.24314954112194,114.61663614999516,134.5646474055367,125.74983525123594,40.26143765233739,159.71934018735524,157.78967580299022,177.1098028172627,136.61663287377,144.3362816298128,139.76033177361793,173.0848131897757,115.52855842947868,99.41233909699851,122.96904597582362,113.6265930996027,12.444651418702508,0.9115699578024794,-11.701903282279051,0.9033550024032592,0.1594227105379104,0.3045634031295776,0.9472150206565856,0.1664939969778061,0.0934632569551467,0.9189464449882508,0.9617127180099488,0.8253732919692993,0.8122735023498535,-9.405985474589956e-05,171.69721992232988,139.76033177361793,134.5646474055367,122.96904597582362,155.7287758479739,128.76684669068015,1920.0,1080.0,0.2
375,163.36687613815212,176.17127914808563,163.7818031914976,163.5900299512743,171.66501404970103,172.03796887676796,174.88673825138,168.44194812587637,98.8540107504489,125.36472060292652,107.3440711909369,41.45042831825177,163.33878536869378,171.11775920610694,165.18359755487631,163.84433626560096,169.19171016022736,169.15087710812224,173.81873613668694,164.5986646110245,84.47081431514285,126.74840337236618,87.13372388399036,19.224947266093576,2.4003274641748193,-10.74124559072354,0.9038102030754088,0.15864859521389,0.3155408501625061,0.9495057463645936,0.1383831799030304,0.181232675909996,0.9297828078269958,0.9653106331825256,0.826345682144165,0.8156290650367737,-3.6932528018951416e-05,172.03796887676796,169.15087710812224,125.36472060292652,126.74840337236618,170.59442299244512,126.05656198764635,1920.0,1080.0,0.2
376,167.1196713659601,177.04201641105755,167.45989982398126,162.34839227875457,165.81545919002306,172.18781085401807,167.09686451484095,171.62413332536502,96.8949229840141,125.96150347727679,105.00026961586148,39.15148239084322,163.98758484528108,177.9507212099562,164.13782731803747,170.83276485891128,170.1391468456997,172.74875310706318,172.5285836823783,167.4610458507454,82.57213342260047,118.65394732377361,87.39111022139933,15.9426347375003,3.518870077114829,-7.366018980430687,0.9036960005760192,0.1635064333677292,0.308414489030838,0.906974196434021,0.1420798450708389,0.1882875710725784,0.9407259821891784,0.9637824296951294,0.8257425427436829,0.8177600502967834,-1.943483948704805e-05,172.18781085401807,172.74875310706318,125.96150347727679,118.65394732377361,172.4682819805406,122.3077254005252,1920.0,1080.0,0.2
